year,hour,obs,D1,D7,D30,D365
1973,0,,,,,
1973,1,,,,,
1973,2,,,,,
1973,3,,,,,
1973,4,,,,,
1973,5,,,,,
1973,6,,,,,
1973,7,,,,,
1973,8,,,,,
1973,9,,,,,
1973,10,,,,,
1973,11,,,,,
1973,12,,,,,
1973,13,,,,,
1973,14,,,,,
1973,15,-150,,,,
1973,16,-149,,,,
1973,17,,,,,
1973,18,,,,,
1973,19,,,,,
1973,20,,,,,
1973,21,,,,,
1973,22,,,,,
1973,23,,,,,
1974,0,,,,,
1974,1,,,,,
1974,2,,,,,
1974,3,,,,,
1974,4,,,,,
1974,5,,,,,
1974,6,,,,,
1974,7,,,,,
1974,8,,,,,
1974,9,,,,,
1974,10,,,,,
1974,11,,,,,
1974,12,,,,,
1974,13,,,,,
1974,14,,,,,
1974,15,,,,,
1974,16,,,,,
1974,17,,,,,
1974,18,,,,,
1974,19,,,,,
1974,20,,,,,
1974,21,,,,,
1974,22,,,,,
1974,23,,,,,
1975,0,,,,,
1975,1,,,,,
1975,2,,,,,
1975,3,,,,,
1975,4,,,,,
1975,5,,,,,
1975,6,-240,,,,
1975,7,-233,,,,
1975,8,,,,,
1975,9,-220,,,,
1975,10,-220,,,,
1975,11,,,,,
1975,12,-220,,,,
1975,13,-217,,,,
1975,14,,,,,
1975,15,-210,,,,
1975,16,-210,,,,
1975,17,,,,,
1975,18,,,,,
1975,19,,,,,
1975,20,,,,,
1975,21,,,,,
1975,22,,,,,
1975,23,,,,,
1976,0,,,,,
1976,1,,,,,
1976,2,,,,,
1976,3,-240,,,,
1976,4,-233,,,,
1976,5,,,,,
1976,6,-220,,,,
1976,7,-203,,,,
1976,8,,,,,
1976,9,-170,,,,
1976,10,-170,,,,
1976,11,,,,,
1976,12,-170,,,,
1976,13,-167,,,,
1976,14,,,,,
1976,15,-160,,,,
1976,16,-173,,,,
1976,17,,,,,
1976,18,-200,,,,
1976,19,-203,,,,
1976,20,,,,,
1976,21,-210,,,,
1976,22,-207,,,,
1976,23,,,,,
1977,0,-250,,,,
1977,1,-253,,,,
1977,2,,,,,
1977,3,-260,,,,
1977,4,-253,,,,
1977,5,,,,,
1977,6,,,,,
1977,7,,,,,
1977,8,,,,,
1977,9,-220,,,,
1977,10,-207,,,,
1977,11,,,,,
1977,12,-180,,,,
1977,13,-185,,,,
1977,14,,,,,
1977,15,,,,,
1977,16,,,,,
1977,17,,,,,
1977,18,-210,,,,
1977,19,-217,,,,
1977,20,,,,,
1977,21,-230,,,,
1977,22,-233,,,,
1977,23,,,,,
1978,0,-170,,,,
1978,1,-167,,,,
1978,2,,,,,
1978,3,-160,,,,
1978,4,-153,,,,
1978,5,,,,,
1978,6,-140,,,,
1978,7,-137,,,,
1978,8,,,,,
1978,9,-130,,,,
1978,10,-123,,,,
1978,11,,,,,
1978,12,-110,,,,
1978,13,-107,,,,
1978,14,,,,,
1978,15,-100,,,,
1978,16,-67,,,,
1978,17,,,,,
1978,18,0,,,,
1978,19,-7,,,,
1978,20,,,,,
1978,21,-20,,,,
1978,22,-20,,,,
1978,23,,,,,
1979,0,-110,,,,
1979,1,-112,,,,
1979,2,,,,,
1979,3,,,,,
1979,4,,,,,
1979,5,,,,,
1979,6,-120,,,,
1979,7,-110,,,,
1979,8,,,,,
1979,9,-90,,,,
1979,10,-87,,,,
1979,11,,,,,
1979,12,-80,,,,
1979,13,-77,,,,
1979,14,,,,,
1979,15,-70,,,,
1979,16,-77,,,,
1979,17,,,,,
1979,18,-90,,,,
1979,19,-93,,,,
1979,20,,,,,
1979,21,-100,,,,
1979,22,-113,,,,
1979,23,,,,,
1980,0,-240,,,,
1980,1,-233,,,,
1980,2,,,,,
1980,3,-220,,,,
1980,4,-210,,,,
1980,5,,,,,
1980,6,-190,,,,
1980,7,-187,,,,
1980,8,,,,,
1980,9,-180,,,,
1980,10,-177,,,,
1980,11,,,,,
1980,12,-170,,,,
1980,13,-160,,,,
1980,14,,,,,
1980,15,-140,,,,
1980,16,-130,,,,
1980,17,,,,,
1980,18,-130,,,,
1980,19,-127,,,,
1980,20,,,,,
1980,21,-120,,,,
1980,22,-113,,,,
1980,23,,,,,
1981,0,-20,,,,
1981,1,-23,,,,
1981,2,,,,,
1981,3,-30,,,,
1981,4,-33,,,,
1981,5,,,,,
1981,6,-40,,,,
1981,7,-42,,,,
1981,8,,,,,
1981,9,,,,,
1981,10,,,,,
1981,11,,,,,
1981,12,-50,,,,
1981,13,-53,,,,
1981,14,,,,,
1981,15,-60,,,,
1981,16,-60,,,,
1981,17,,,,,
1981,18,-60,,,,
1981,19,-63,,,,
1981,20,,,,,
1981,21,-70,,,,
1981,22,-73,,,,
1981,23,,,,,
1982,0,-132,,,,
1982,1,-119,,,,
1982,2,,,,,
1982,3,-93,,,,
1982,4,-95,,,,
1982,5,,,,,
1982,6,-99,,,,
1982,7,-98,,,,
1982,8,,,,,
1982,9,-95,,,,
1982,10,-99,,,,
1982,11,,,,,
1982,12,-107,,,,
1982,13,-110,,,,
1982,14,,,,,
1982,15,-115,,,,
1982,16,-113,,,,
1982,17,,,,,
1982,18,-109,,,,
1982,19,-115,,,,
1982,20,,,,,
1982,21,-127,,,,
1982,22,-126,,,,
1982,23,,,,,
1983,0,-121,,,,
1983,1,-132,,,,
1983,2,,,,,
1983,3,-155,,,,
1983,4,-156,,,,
1983,5,,,,,
1983,6,-159,,,,
1983,7,-163,,,,
1983,8,,,,,
1983,9,-170,,,,
1983,10,-171,,,,
1983,11,,,,,
1983,12,-173,,,,
1983,13,-174,,,,
1983,14,,,,,
1983,15,-176,,,,
1983,16,-180,,,,
1983,17,,,,,
1983,18,-188,,,,
1983,19,-192,,,,
1983,20,,,,,
1983,21,-201,,,,
1983,22,-212,,,,
1983,23,,,,,
1984,0,-83,,,,
1984,1,-93,,,,
1984,2,,,,,
1984,3,-114,,,,
1984,4,-117,,,,
1984,5,,,,,
1984,6,-123,,,,
1984,7,-124,,,,
1984,8,,,,,
1984,9,-126,,,,
1984,10,-126,,,,
1984,11,,,,,
1984,12,-125,,,,
1984,13,-132,,,,
1984,14,,,,,
1984,15,,,,,
1984,16,,,,,
1984,17,,,,,
1984,18,,,,,
1984,19,,,,,
1984,20,,,,,
1984,21,-190,,,,
1984,22,-183,,,,
1984,23,,,,,
1985,0,-105,,,,
1985,1,-112,,,,
1985,2,,,,,
1985,3,-126,,,,
1985,4,-130,,,,
1985,5,-120,,,,
1985,6,-126,,,,
1985,7,-70,,,,
1985,8,-65,,,,
1985,9,-56,,,,
1985,10,-45,,,,
1985,11,-45,,,,
1985,12,-49,,,,
1985,13,-35,,,,
1985,14,-35,,,,
1985,15,-35,,,,
1985,16,-61,,,,
1985,17,,,,,
1985,18,-64,,,,
1985,19,-70,,,,
1985,20,,,,,
1985,21,-83,,,,
1985,22,-85,,,,
1985,23,,,,,
1986,0,-83,,,,
1986,1,-82,,,,
1986,2,,,,,
1986,3,-79,,,,
1986,4,-60,,,,
1986,5,-60,,,,
1986,6,-56,,,,
1986,7,-50,,,,
1986,8,-50,,,,
1986,9,-54,,,,
1986,10,-10,,,,
1986,11,-5,,,,
1986,12,-1,,,,
1986,13,-50,,,,
1986,14,,,,,
